file.name,FilePath,ARU_ID,Date,JDate,year,Time,BinStarts,BinStarts_sec_past_midn,sunrise_sec_past_midn,songs_1,songs_2,songs_3,songs_4,songs_5,songs_6,others,listened,standardized_bs,two_min_sc
JN_11_3_2016-06-24_40858_0.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160624_040858.wav,JN_11_3,2016-06-24,176,2016,4:08:58,0,14938,15223,3,4,4,3,4,3,y,n,Paired,21
JN_11_3_2016-06-24_40858_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160624_040858.wav,JN_11_3,2016-06-24,176,2016,4:08:58,240,15178,15223,3,3,2,1,3,3,y,n,Paired,15
JN_11_3_2016-06-24_40858_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160624_040858.wav,JN_11_3,2016-06-24,176,2016,4:08:58,360,15298,15223,2,2,3,3,3,0,y,n,Paired,13
JN_11_3_2016-06-24_41857_0.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160624_041857.wav,JN_11_3,2016-06-24,176,2016,4:18:57,0,15537,15223,3,1,2,2,3,2,y,n,Paired,13
JN_11_3_2016-06-25_34900_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160625_034900.wav,JN_11_3,2016-06-25,177,2016,3:49:00,120,13860,15261,5,3,5,4,4,5,y,n,Paired,26
JN_11_3_2016-06-25_41857_0.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160625_041857.wav,JN_11_3,2016-06-25,177,2016,4:18:57,0,15537,15261,2,2,4,2,2,0,y,n,Paired,12
JN_11_3_2016-06-26_34001_480.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160626_034001.wav,JN_11_3,2016-06-26,178,2016,3:40:01,480,13681,15304,4,4,5,5,4,4,y,n,Paired,26
JN_11_3_2016-06-27_33100_480.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160627_033100.wav,JN_11_3,2016-06-27,179,2016,3:31:00,480,13140,15353,4,5,5,4,5,5,n,n,Paired,28
JN_11_3_2016-06-27_42057_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160627_042057.wav,JN_11_3,2016-06-27,179,2016,4:20:57,360,16017,15353,3,3,1,3,0,0,n,n,Paired,10
JN_11_3_2016-06-28_33200_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160628_033200.wav,JN_11_3,2016-06-28,180,2016,3:32:00,120,12840,15408,4,5,5,4,5,5,y,n,Feeding Young,28
JN_11_3_2016-06-28_34201_0.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160628_034201.wav,JN_11_3,2016-06-28,180,2016,3:42:01,0,13321,15408,4,4,4,4,5,4,y,n,Feeding Young,25
JN_11_3_2016-06-28_34201_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160628_034201.wav,JN_11_3,2016-06-28,180,2016,3:42:01,240,13561,15408,3,4,4,5,5,4,y,n,Feeding Young,25
JN_11_3_2016-06-28_34201_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160628_034201.wav,JN_11_3,2016-06-28,180,2016,3:42:01,360,13681,15408,4,4,5,4,4,4,y,n,Feeding Young,25
JN_11_3_2016-06-28_41158_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160628_041158.wav,JN_11_3,2016-06-28,180,2016,4:11:58,360,15478,15408,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-06-29_34301_0.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160629_034301.wav,JN_11_3,2016-06-29,181,2016,3:43:01,0,13381,15468,4,5,4,4,4,5,n,n,Feeding Young,26
JN_11_3_2016-06-29_34301_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160629_034301.wav,JN_11_3,2016-06-29,181,2016,3:43:01,360,13741,15468,4,5,3,4,4,4,n,n,Feeding Young,24
JN_11_3_2016-06-29_35300_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160629_035300.wav,JN_11_3,2016-06-29,181,2016,3:53:00,240,14220,15468,3,3,3,1,1,4,n,n,Feeding Young,15
JN_11_3_2016-06-29_40259_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160629_040259.wav,JN_11_3,2016-06-29,181,2016,4:02:59,120,14699,15468,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-06-29_41258_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160629_041258.wav,JN_11_3,2016-06-29,181,2016,4:12:58,120,15298,15468,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-06-29_41258_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160629_041258.wav,JN_11_3,2016-06-29,181,2016,4:12:58,240,15418,15468,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-06-29_42257_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160629_042257.wav,JN_11_3,2016-06-29,181,2016,4:22:57,240,16017,15468,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-06-29_42257_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160629_042257.wav,JN_11_3,2016-06-29,181,2016,4:22:57,360,16137,15468,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-06-30_33400_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160630_033400.wav,JN_11_3,2016-06-30,182,2016,3:34:00,240,13080,15534,5,4,4,2,4,1,y,n,Feeding Young,20
JN_11_3_2016-06-30_33400_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160630_033400.wav,JN_11_3,2016-06-30,182,2016,3:34:00,360,13200,15534,5,4,4,4,5,4,y,n,Feeding Young,26
JN_11_3_2016-06-30_34401_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160630_034401.wav,JN_11_3,2016-06-30,182,2016,3:44:01,240,13681,15534,3,3,3,3,3,4,y,n,Feeding Young,19
JN_11_3_2016-06-30_34401_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160630_034401.wav,JN_11_3,2016-06-30,182,2016,3:44:01,360,13801,15534,3,5,3,4,4,4,n,n,Feeding Young,23
JN_11_3_2016-06-30_34401_480.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160630_034401.wav,JN_11_3,2016-06-30,182,2016,3:44:01,480,13921,15534,1,0,0,0,0,0,n,n,Feeding Young,1
JN_11_3_2016-06-30_35400_0.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160630_035400.wav,JN_11_3,2016-06-30,182,2016,3:54:00,0,14040,15534,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-06-30_40359_0.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160630_040359.wav,JN_11_3,2016-06-30,182,2016,4:03:59,0,14639,15534,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-06-30_42357_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160630_042357.wav,JN_11_3,2016-06-30,182,2016,4:23:57,120,15957,15534,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-01_33500_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160701_033500.wav,JN_11_3,2016-07-01,183,2016,3:35:00,360,13260,15605,4,4,4,3,4,3,y,n,Feeding Young,22
JN_11_3_2016-07-01_34501_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160701_034501.wav,JN_11_3,2016-07-01,183,2016,3:45:01,120,13621,15605,3,3,3,4,2,2,y,n,Feeding Young,17
JN_11_3_2016-07-01_35500_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160701_035500.wav,JN_11_3,2016-07-01,183,2016,3:55:00,240,14340,15605,2,3,4,4,3,4,n,n,Feeding Young,20
JN_11_3_2016-07-02_34601_480.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160702_034601.wav,JN_11_3,2016-07-02,184,2016,3:46:01,480,14041,15682,4,2,4,5,5,4,y,n,Feeding Young,24
JN_11_3_2016-07-02_40559_0.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160702_040559.wav,JN_11_3,2016-07-02,184,2016,4:05:59,0,14759,15682,4,4,3,4,3,3,n,n,Feeding Young,21
JN_11_3_2016-07-02_40559_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160702_040559.wav,JN_11_3,2016-07-02,184,2016,4:05:59,120,14879,15682,3,3,3,3,3,3,n,n,Feeding Young,18
JN_11_3_2016-07-02_41558_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160702_041558.wav,JN_11_3,2016-07-02,184,2016,4:15:58,120,15478,15682,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-02_41558_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160702_041558.wav,JN_11_3,2016-07-02,184,2016,4:15:58,240,15598,15682,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-03_34801_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160703_034801.wav,JN_11_3,2016-07-03,185,2016,3:48:01,120,13801,15763,5,4,5,4,4,5,y,n,Feeding Young,27
JN_11_3_2016-07-03_35800_0.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160703_035800.wav,JN_11_3,2016-07-03,185,2016,3:58:00,0,14280,15763,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-03_35800_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160703_035800.wav,JN_11_3,2016-07-03,185,2016,3:58:00,240,14520,15763,2,0,0,0,0,0,n,n,Feeding Young,2
JN_11_3_2016-07-03_40759_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160703_040759.wav,JN_11_3,2016-07-03,185,2016,4:07:59,120,14999,15763,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-03_42757_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160703_042757.wav,JN_11_3,2016-07-03,185,2016,4:27:57,360,16437,15763,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-04_33900_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160704_033900.wav,JN_11_3,2016-07-04,186,2016,3:39:00,240,13380,15849,3,3,4,2,4,3,y,n,Feeding Young,19
JN_11_3_2016-07-04_35900_480.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160704_035900.wav,JN_11_3,2016-07-04,186,2016,3:59:00,480,14820,15849,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-04_42857_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160704_042857.wav,JN_11_3,2016-07-04,186,2016,4:28:57,120,16257,15849,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-04_42857_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160704_042857.wav,JN_11_3,2016-07-04,186,2016,4:28:57,240,16377,15849,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-05_35101_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160705_035101.wav,JN_11_3,2016-07-05,187,2016,3:51:01,120,13981,15939,4,3,4,4,3,4,n,n,Feeding Young,22
JN_11_3_2016-07-05_35101_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160705_035101.wav,JN_11_3,2016-07-05,187,2016,3:51:01,240,14101,15939,3,4,3,2,2,3,n,n,Feeding Young,17
JN_11_3_2016-07-05_35101_480.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160705_035101.wav,JN_11_3,2016-07-05,187,2016,3:51:01,480,14341,15939,4,4,4,3,4,3,n,n,Feeding Young,22
JN_11_3_2016-07-05_40100_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160705_040100.wav,JN_11_3,2016-07-05,187,2016,4:01:00,120,14580,15939,3,3,4,4,3,3,n,n,Feeding Young,20
JN_11_3_2016-07-05_41059_480.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160705_041059.wav,JN_11_3,2016-07-05,187,2016,4:10:59,480,15539,15939,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-05_42058_0.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160705_042058.wav,JN_11_3,2016-07-05,187,2016,4:20:58,0,15658,15939,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-05_42058_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160705_042058.wav,JN_11_3,2016-07-05,187,2016,4:20:58,120,15778,15939,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-05_42058_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160705_042058.wav,JN_11_3,2016-07-05,187,2016,4:20:58,240,15898,15939,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-05_42058_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160705_042058.wav,JN_11_3,2016-07-05,187,2016,4:20:58,360,16018,15939,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-05_42058_480.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160705_042058.wav,JN_11_3,2016-07-05,187,2016,4:20:58,480,16138,15939,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-05_43057_240.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160705_043057.wav,JN_11_3,2016-07-05,187,2016,4:30:57,240,16497,15939,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-05_43057_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160705_043057.wav,JN_11_3,2016-07-05,187,2016,4:30:57,360,16617,15939,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-06_34200_0.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160706_034200.wav,JN_11_3,2016-07-06,188,2016,3:42:00,0,13320,16034,3,5,6,6,6,6,n,n,Feeding Young,32
JN_11_3_2016-07-06_34200_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160706_034200.wav,JN_11_3,2016-07-06,188,2016,3:42:00,360,13680,16034,4,4,4,5,5,4,y,n,Feeding Young,26
JN_11_3_2016-07-06_42158_120.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160706_042158.wav,JN_11_3,2016-07-06,188,2016,4:21:58,120,15838,16034,0,0,0,0,0,0,n,n,Feeding Young,0
JN_11_3_2016-07-06_43157_360.jpeg,X:/OSFL/2016/01/OSFL_JN_11/OSFL_JN_11_3/OSFL-JN-11-3_20160706_043157.wav,JN_11_3,2016-07-06,188,2016,4:31:57,360,16677,16034,0,0,0,0,0,0,n,n,Feeding Young,0
JN_14_2_2016-06-11_35552_0.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160611_035552.wav,JN_14_2,2016-06-11,163,2016,3:55:52,0,14152,15327,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-11_40551_120.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160611_040551.wav,JN_14_2,2016-06-11,163,2016,4:05:51,120,14871,15327,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-11_41550_360.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160611_041550.wav,JN_14_2,2016-06-11,163,2016,4:15:50,360,15710,15327,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-12_32455_360.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160612_032455.wav,JN_14_2,2016-06-12,164,2016,3:24:55,360,12655,15285,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-12_33454_360.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160612_033454.wav,JN_14_2,2016-06-12,164,2016,3:34:54,360,13254,15285,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-13_34353_0.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160613_034353.wav,JN_14_2,2016-06-13,165,2016,3:43:53,0,13433,15250,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-13_35352_480.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160613_035352.wav,JN_14_2,2016-06-13,165,2016,3:53:52,480,14512,15250,0,0,1,1,0,1,n,n,Paired,3
JN_14_2_2016-06-13_41350_240.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160613_041350.wav,JN_14_2,2016-06-13,165,2016,4:13:50,240,15470,15250,0,0,0,1,1,0,n,n,Paired,2
JN_14_2_2016-06-14_32355_360.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160614_032355.wav,JN_14_2,2016-06-14,166,2016,3:23:55,360,12595,15220,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-14_33354_0.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160614_033354.wav,JN_14_2,2016-06-14,166,2016,3:33:54,0,12834,15220,1,2,2,1,1,2,n,n,Paired,9
JN_14_2_2016-06-14_34353_0.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160614_034353.wav,JN_14_2,2016-06-14,166,2016,3:43:53,0,13433,15220,1,0,0,0,1,1,n,y,Paired,3
JN_14_2_2016-06-18_34253_0.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160618_034253.wav,JN_14_2,2016-06-18,170,2016,3:42:53,0,13373,15160,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-18_35252_0.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160618_035252.wav,JN_14_2,2016-06-18,170,2016,3:52:52,0,13972,15160,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-18_40251_360.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160618_040251.wav,JN_14_2,2016-06-18,170,2016,4:02:51,360,14931,15160,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-19_34253_120.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160619_034253.wav,JN_14_2,2016-06-19,171,2016,3:42:53,120,13493,15161,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-19_41250_240.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160619_041250.wav,JN_14_2,2016-06-19,171,2016,4:12:50,240,15410,15161,4,3,0,1,0,0,n,n,Paired,8
JN_14_2_2016-06-20_41250_360.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160620_041250.wav,JN_14_2,2016-06-20,172,2016,4:12:50,360,15530,15168,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-21_34957_480.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160621_034957.wav,JN_14_2,2016-06-21,173,2016,3:49:57,480,14277,15181,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-21_35956_0.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160621_035956.wav,JN_14_2,2016-06-21,173,2016,3:59:56,0,14396,15181,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-21_35956_120.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160621_035956.wav,JN_14_2,2016-06-21,173,2016,3:59:56,120,14516,15181,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-21_35956_360.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160621_035956.wav,JN_14_2,2016-06-21,173,2016,3:59:56,360,14756,15181,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-21_40955_120.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160621_040955.wav,JN_14_2,2016-06-21,173,2016,4:09:55,120,15115,15181,0,1,1,1,2,0,n,n,Paired,5
JN_14_2_2016-06-22_32000_480.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160622_032000.wav,JN_14_2,2016-06-22,174,2016,3:20:00,480,12480,15200,4,0,4,4,2,3,y,n,Paired,17
JN_14_2_2016-06-22_32959_120.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160622_032959.wav,JN_14_2,2016-06-22,174,2016,3:29:59,120,12719,15200,5,4,4,4,4,3,y,n,Paired,24
JN_14_2_2016-06-22_33958_240.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160622_033958.wav,JN_14_2,2016-06-22,174,2016,3:39:58,240,13438,15200,4,4,5,6,6,7,y,n,Paired,32
JN_14_2_2016-06-22_34957_120.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160622_034957.wav,JN_14_2,2016-06-22,174,2016,3:49:57,120,13917,15200,1,0,0,0,0,0,n,n,Paired,1
JN_14_2_2016-06-22_34957_480.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160622_034957.wav,JN_14_2,2016-06-22,174,2016,3:49:57,480,14277,15200,0,4,4,0,0,2,n,n,Paired,10
JN_14_2_2016-06-22_41954_120.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160622_041954.wav,JN_14_2,2016-06-22,174,2016,4:19:54,120,15714,15200,1,2,2,1,0,0,n,n,Paired,6
JN_14_2_2016-06-22_41954_240.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160622_041954.wav,JN_14_2,2016-06-22,174,2016,4:19:54,240,15834,15200,0,1,0,0,0,2,n,n,Paired,3
JN_14_2_2016-06-23_32959_360.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160623_032959.wav,JN_14_2,2016-06-23,175,2016,3:29:59,360,12959,15225,3,4,0,3,3,1,n,n,Paired,14
JN_14_2_2016-06-23_41954_0.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160623_041954.wav,JN_14_2,2016-06-23,175,2016,4:19:54,0,15594,15225,0,0,0,1,0,0,n,n,Paired,1
JN_14_2_2016-06-24_33958_360.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160624_033958.wav,JN_14_2,2016-06-24,176,2016,3:39:58,360,13558,15257,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-24_33958_480.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160624_033958.wav,JN_14_2,2016-06-24,176,2016,3:39:58,480,13678,15257,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-24_40955_480.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160624_040955.wav,JN_14_2,2016-06-24,176,2016,4:09:55,480,15475,15257,2,2,2,2,2,1,n,n,Paired,11
JN_14_2_2016-06-25_32959_0.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160625_032959.wav,JN_14_2,2016-06-25,177,2016,3:29:59,0,12599,15294,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-25_32959_240.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160625_032959.wav,JN_14_2,2016-06-25,177,2016,3:29:59,240,12839,15294,0,0,0,0,0,0,n,n,Paired,0
JN_14_2_2016-06-25_34957_0.jpeg,X:/OSFL/2016/01/OSFL_JN_14/OSFL_JN_14_2/OSFL-JN-14-2_20160625_034957.wav,JN_14_2,2016-06-25,177,2016,3:49:57,0,13797,15294,0,0,0,0,0,0,n,n,Paired,0
