,file.name,FilePath,ARU_ID,Date,JDate,year,Time,BinStarts,BinStarts_sec_past_midn,songs_1,songs_2,songs_3,songs_4,songs_5,songs_6,others,listened,standardized_bs,two_min_sc,date_scaled,time_scaled
1244,AB_09_1_2016-06-27_34400_480.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_034400.wav,AB_09_1,2016-06-27,179,2016,3:44:00,480,13920,4,4,5,5,5,5,y,n,Feeding Young,28,-0.052267876,-0.58088577
1245,AB_09_1_2016-06-27_35401_0.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_035401.wav,AB_09_1,2016-06-27,179,2016,3:54:01,0,14041,5,5,5,6,5,5,y,n,Feeding Young,31,-0.052267876,-0.505577553
1246,AB_09_1_2016-06-27_35401_120.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_035401.wav,AB_09_1,2016-06-27,179,2016,3:54:01,120,14161,5,5,5,5,5,5,y,n,Feeding Young,30,-0.052267876,-0.430891718
1247,AB_09_1_2016-06-27_35401_240.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_035401.wav,AB_09_1,2016-06-27,179,2016,3:54:01,240,14281,5,5,5,5,5,4,y,n,Feeding Young,29,-0.052267876,-0.356205883
1248,AB_09_1_2016-06-27_35401_360.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_035401.wav,AB_09_1,2016-06-27,179,2016,3:54:01,360,14401,5,5,5,5,5,5,y,n,Feeding Young,30,-0.052267876,-0.281520048
1249,AB_09_1_2016-06-27_35401_480.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_035401.wav,AB_09_1,2016-06-27,179,2016,3:54:01,480,14521,4,5,5,5,5,5,y,n,Feeding Young,29,-0.052267876,-0.206834212
1250,AB_09_1_2016-06-27_40400_0.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_040400.wav,AB_09_1,2016-06-27,179,2016,4:04:00,0,14640,5,5,5,5,5,5,y,n,Feeding Young,30,-0.052267876,-0.132770759
1251,AB_09_1_2016-06-27_40400_120.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_040400.wav,AB_09_1,2016-06-27,179,2016,4:04:00,120,14760,5,4,5,5,5,4,y,n,Feeding Young,28,-0.052267876,-0.058084924
1252,AB_09_1_2016-06-27_40400_240.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_040400.wav,AB_09_1,2016-06-27,179,2016,4:04:00,240,14880,5,5,5,5,4,5,y,n,Feeding Young,29,-0.052267876,0.016600911
1253,AB_09_1_2016-06-27_40400_360.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_040400.wav,AB_09_1,2016-06-27,179,2016,4:04:00,360,15000,5,4,5,5,5,5,y,n,Feeding Young,29,-0.052267876,0.091286746
1254,AB_09_1_2016-06-27_40400_480.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_040400.wav,AB_09_1,2016-06-27,179,2016,4:04:00,480,15120,4,5,4,4,3,4,y,n,Feeding Young,24,-0.052267876,0.165972581
1255,AB_09_1_2016-06-27_41359_0.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_041359.wav,AB_09_1,2016-06-27,179,2016,4:13:59,0,15239,4,4,4,4,4,4,y,n,Feeding Young,24,-0.052267876,0.240036035
1256,AB_09_1_2016-06-27_41359_120.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_041359.wav,AB_09_1,2016-06-27,179,2016,4:13:59,120,15359,4,4,4,4,5,4,y,n,Feeding Young,25,-0.052267876,0.31472187
1257,AB_09_1_2016-06-27_41359_240.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_041359.wav,AB_09_1,2016-06-27,179,2016,4:13:59,240,15479,5,4,4,4,6,5,y,n,Feeding Young,28,-0.052267876,0.389407705
1258,AB_09_1_2016-06-27_41359_360.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_041359.wav,AB_09_1,2016-06-27,179,2016,4:13:59,360,15599,5,5,4,1,0,0,y,n,Feeding Young,15,-0.052267876,0.46409354
1259,AB_09_1_2016-06-27_42358_0.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_042358.wav,AB_09_1,2016-06-27,179,2016,4:23:58,0,15838,3,3,1,2,0,0,n,n,Feeding Young,9,-0.052267876,0.612842828
1260,AB_09_1_2016-06-27_42358_120.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_042358.wav,AB_09_1,2016-06-27,179,2016,4:23:58,120,15958,3,0,0,0,0,1,n,n,Feeding Young,4,-0.052267876,0.687528663
1261,AB_09_1_2016-06-27_42358_240.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_042358.wav,AB_09_1,2016-06-27,179,2016,4:23:58,240,16078,1,3,2,2,1,1,n,n,Feeding Young,10,-0.052267876,0.762214499
1262,AB_09_1_2016-06-27_42358_360.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_042358.wav,AB_09_1,2016-06-27,179,2016,4:23:58,360,16198,2,3,3,1,2,0,n,n,Feeding Young,11,-0.052267876,0.836900334
1263,AB_09_1_2016-06-27_42358_480.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_042358.wav,AB_09_1,2016-06-27,179,2016,4:23:58,480,16318,2,2,1,1,2,2,n,n,Feeding Young,10,-0.052267876,0.911586169
1264,AB_09_1_2016-06-27_43357_0.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_043357.wav,AB_09_1,2016-06-27,179,2016,4:33:57,0,16437,1,0,0,0,1,0,y,y,Feeding Young,2,-0.052267876,0.985649622
1265,AB_09_1_2016-06-27_43357_120.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_043357.wav,AB_09_1,2016-06-27,179,2016,4:33:57,120,16557,2,1,2,1,2,1,n,n,Feeding Young,9,-0.052267876,1.060335457
1266,AB_09_1_2016-06-27_43357_240.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_043357.wav,AB_09_1,2016-06-27,179,2016,4:33:57,240,16677,2,1,0,0,1,2,n,n,Feeding Young,6,-0.052267876,1.135021292
1267,AB_09_1_2016-06-27_43357_360.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_043357.wav,AB_09_1,2016-06-27,179,2016,4:33:57,360,16797,1,2,2,2,2,2,n,n,Feeding Young,11,-0.052267876,1.209707128
1268,AB_09_1_2016-06-27_43357_480.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160627_043357.wav,AB_09_1,2016-06-27,179,2016,4:33:57,480,16917,1,1,2,1,1,1,n,n,Feeding Young,7,-0.052267876,1.284392963
1269,AB_09_1_2016-07-02_41859_0.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160702_041859.wav,AB_09_1,2016-07-02,184,2016,4:18:59,0,15539,5,5,5,5,5,4,y,n,Paired,29,0.341932167,0.426750622
1270,AB_09_1_2016-07-02_41859_480.jpeg,X:/OSFL/2016/01/OSFL-AB-09/OSFL-AB-09-1/OSFL-AB-09-1_20160702_041859.wav,AB_09_1,2016-07-02,184,2016,4:18:59,480,16019,0,0,1,1,1,1,n,n,Paired,4,0.341932167,0.725493963
1271,AB_10_1_2016-06-23_35300_0.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160623_035300.wav,AB_10_1,2016-06-23,175,2016,3:53:00,0,13980,6,5,0,0,0,0,y,y,Paired,11,-0.367627911,-0.543542853
1272,AB_10_1_2016-06-23_40400_480.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160623_040400.wav,AB_10_1,2016-06-23,175,2016,4:04:00,480,15120,0,0,0,0,0,0,n,n,Paired,0,-0.367627911,0.165972581
1273,AB_10_1_2016-06-23_42600_120.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160623_042600.wav,AB_10_1,2016-06-23,175,2016,4:26:00,120,16080,0,0,1,0,0,1,n,n,Paired,2,-0.367627911,0.763459263
1274,AB_10_1_2016-06-24_35400_0.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160624_035400.wav,AB_10_1,2016-06-24,176,2016,3:54:00,0,14040,0,0,0,0,0,0,n,n,Paired,0,-0.288787902,-0.506199935
1275,AB_10_1_2016-06-24_35400_240.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160624_035400.wav,AB_10_1,2016-06-24,176,2016,3:54:00,240,14280,0,0,2,1,1,0,y,n,Paired,4,-0.288787902,-0.356828265
1276,AB_10_1_2016-06-24_35400_480.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160624_035400.wav,AB_10_1,2016-06-24,176,2016,3:54:00,480,14520,0,0,2,0,1,4,y,y,Paired,7,-0.288787902,-0.207456594
1277,AB_10_1_2016-06-24_40500_240.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160624_040500.wav,AB_10_1,2016-06-24,176,2016,4:05:00,240,14940,3,3,4,3,0,1,n,n,Paired,14,-0.288787902,0.053943829
1278,AB_10_1_2016-06-24_41600_480.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160624_041600.wav,AB_10_1,2016-06-24,176,2016,4:16:00,480,15840,1,1,2,1,2,2,n,n,Paired,9,-0.288787902,0.614087592
1279,AB_10_1_2016-06-24_42700_0.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160624_042700.wav,AB_10_1,2016-06-24,176,2016,4:27:00,0,16020,3,2,2,3,2,2,n,n,Paired,14,-0.288787902,0.726116345
1280,AB_10_1_2016-06-25_34300_0.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160625_034300.wav,AB_10_1,2016-06-25,177,2016,3:43:00,0,13380,0,0,0,0,0,0,n,n,Paired,0,-0.209947893,-0.916972028
1281,AB_10_1_2016-06-25_34300_240.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160625_034300.wav,AB_10_1,2016-06-25,177,2016,3:43:00,240,13620,0,1,0,0,0,0,n,n,Paired,1,-0.209947893,-0.767600358
1282,AB_10_1_2016-06-25_35400_240.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160625_035400.wav,AB_10_1,2016-06-25,177,2016,3:54:00,240,14280,1,0,0,0,0,0,n,n,Paired,1,-0.209947893,-0.356828265
1283,AB_10_1_2016-06-25_40500_0.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160625_040500.wav,AB_10_1,2016-06-25,177,2016,4:05:00,0,14700,1,0,0,1,1,0,n,y,Paired,3,-0.209947893,-0.095427842
1284,AB_10_1_2016-06-25_40500_480.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160625_040500.wav,AB_10_1,2016-06-25,177,2016,4:05:00,480,15180,0,2,2,2,3,1,n,n,Paired,10,-0.209947893,0.203315499
1285,AB_10_1_2016-06-25_41600_120.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160625_041600.wav,AB_10_1,2016-06-25,177,2016,4:16:00,120,15480,0,2,1,2,2,1,n,n,Paired,8,-0.209947893,0.390030087
1286,AB_10_1_2016-06-26_34400_120.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160626_034400.wav,AB_10_1,2016-06-26,178,2016,3:44:00,120,13560,0,0,0,0,0,0,n,n,Paired,0,-0.131107885,-0.804943276
1287,AB_10_1_2016-06-26_34400_360.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160626_034400.wav,AB_10_1,2016-06-26,178,2016,3:44:00,360,13800,0,0,0,0,0,0,n,n,Paired,0,-0.131107885,-0.655571605
1288,AB_10_1_2016-06-26_34400_480.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160626_034400.wav,AB_10_1,2016-06-26,178,2016,3:44:00,480,13920,0,0,0,0,0,1,n,n,Paired,1,-0.131107885,-0.58088577
1289,AB_10_1_2016-06-26_35500_0.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160626_035500.wav,AB_10_1,2016-06-26,178,2016,3:55:00,0,14100,1,0,1,0,0,1,n,n,Paired,3,-0.131107885,-0.468857017
1290,AB_10_1_2016-06-26_40600_480.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160626_040600.wav,AB_10_1,2016-06-26,178,2016,4:06:00,480,15240,0,0,1,0,0,0,n,n,Paired,1,-0.131107885,0.240658417
1291,AB_10_1_2016-06-26_41700_120.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160626_041700.wav,AB_10_1,2016-06-26,178,2016,4:17:00,120,15540,0,1,1,1,2,0,n,n,Paired,5,-0.131107885,0.427373004
1292,AB_10_1_2016-06-26_41700_360.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160626_041700.wav,AB_10_1,2016-06-26,178,2016,4:17:00,360,15780,0,0,0,0,0,0,n,n,Paired,0,-0.131107885,0.576744675
1293,AB_10_1_2016-06-27_34400_360.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160627_034400.wav,AB_10_1,2016-06-27,179,2016,3:44:00,360,13800,2,5,5,5,5,6,n,n,Paired,28,-0.052267876,-0.655571605
1294,AB_10_1_2016-06-27_35500_120.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160627_035500.wav,AB_10_1,2016-06-27,179,2016,3:55:00,120,14220,5,5,4,4,5,5,n,n,Paired,28,-0.052267876,-0.394171182
1295,AB_10_1_2016-06-28_34500_0.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160628_034500.wav,AB_10_1,2016-06-28,180,2016,3:45:00,0,13500,1,0,3,2,3,2,n,n,Paired,11,0.026572133,-0.842286193
1296,AB_10_1_2016-06-28_42900_120.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160628_042900.wav,AB_10_1,2016-06-28,180,2016,4:29:00,120,16260,0,0,0,0,0,0,n,n,Paired,0,0.026572133,0.875488015
1297,AB_10_1_2016-06-28_42900_240.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160628_042900.wav,AB_10_1,2016-06-28,180,2016,4:29:00,240,16380,0,0,0,0,0,0,n,n,Paired,0,0.026572133,0.95017385
1298,AB_10_1_2016-06-28_42900_360.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160628_042900.wav,AB_10_1,2016-06-28,180,2016,4:29:00,360,16500,0,0,0,0,0,0,n,n,Paired,0,0.026572133,1.024859686
1299,AB_10_1_2016-06-29_34600_0.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160629_034600.wav,AB_10_1,2016-06-29,181,2016,3:46:00,0,13560,0,0,1,0,3,3,n,n,Paired,7,0.105412141,-0.804943276
1300,AB_10_1_2016-06-29_34600_120.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160629_034600.wav,AB_10_1,2016-06-29,181,2016,3:46:00,120,13680,3,4,0,0,0,3,n,n,Paired,10,0.105412141,-0.73025744
1301,AB_10_1_2016-06-29_34600_240.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160629_034600.wav,AB_10_1,2016-06-29,181,2016,3:46:00,240,13800,1,2,0,0,0,0,n,n,Paired,3,0.105412141,-0.655571605
1302,AB_10_1_2016-06-29_35700_240.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160629_035700.wav,AB_10_1,2016-06-29,181,2016,3:57:00,240,14460,1,0,2,0,0,1,y,n,Paired,4,0.105412141,-0.244799512
1303,AB_10_1_2016-06-29_35700_360.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160629_035700.wav,AB_10_1,2016-06-29,181,2016,3:57:00,360,14580,2,6,4,2,2,1,n,n,Paired,17,0.105412141,-0.170113677
1304,AB_10_1_2016-06-29_41900_120.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160629_041900.wav,AB_10_1,2016-06-29,181,2016,4:19:00,120,15660,1,0,0,0,1,0,n,n,Paired,2,0.105412141,0.50205884
1305,AB_10_1_2016-06-29_41900_360.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160629_041900.wav,AB_10_1,2016-06-29,181,2016,4:19:00,360,15900,0,0,0,0,1,1,n,n,Paired,2,0.105412141,0.65143051
1306,AB_10_1_2016-06-29_44100_0.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160629_044100.wav,AB_10_1,2016-06-29,181,2016,4:41:00,0,16860,0,0,0,0,0,0,n,n,Paired,0,0.105412141,1.248917191
1307,AB_10_1_2016-06-30_34700_0.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160630_034700.wav,AB_10_1,2016-06-30,182,2016,3:47:00,0,13620,0,0,1,1,3,0,n,n,Paired,5,0.18425215,-0.767600358
1308,AB_10_1_2016-06-30_34700_480.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160630_034700.wav,AB_10_1,2016-06-30,182,2016,3:47:00,480,14100,5,2,4,2,3,6,n,n,Paired,22,0.18425215,-0.468857017
1309,AB_10_1_2016-06-30_40900_0.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160630_040900.wav,AB_10_1,2016-06-30,182,2016,4:09:00,0,14940,3,3,4,4,4,4,n,n,Paired,22,0.18425215,0.053943829
1310,AB_10_1_2016-06-30_42000_120.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160630_042000.wav,AB_10_1,2016-06-30,182,2016,4:20:00,120,15720,0,0,0,0,0,0,n,n,Paired,0,0.18425215,0.539401757
1311,AB_10_1_2016-06-30_42000_240.jpeg,X:/OSFL/2016/01/OSFL-AB-10/OSFL-AB-10-1/OSFL-AB-10-1_20160630_042000.wav,AB_10_1,2016-06-30,182,2016,4:20:00,240,15840,0,0,0,0,0,0,n,n,Paired,0,0.18425215,0.614087592
1312,AB_10_2_2017-06-13_40000_120.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170613_040000.wav,AB_10_2,2017-06-13,164,2017,4:00:00,120,14520,1,1,0,3,0,0,n,y,Paired,5,-1.234868006,-0.207456594
1313,AB_10_2_2017-06-13_40000_240.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170613_040000.wav,AB_10_2,2017-06-13,164,2017,4:00:00,240,14640,1,1,1,1,1,0,n,n,Paired,5,-1.234868006,-0.132770759
1314,AB_10_2_2017-06-14_40000_240.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170614_040000.wav,AB_10_2,2017-06-14,165,2017,4:00:00,240,14640,0,0,2,0,0,2,n,n,Paired,4,-1.156027997,-0.132770759
1315,AB_10_2_2017-06-15_40000_0.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170615_040000.wav,AB_10_2,2017-06-15,166,2017,4:00:00,0,14400,2,2,1,0,1,0,n,n,Paired,6,-1.077187988,-0.28214243
1316,AB_10_2_2017-06-15_40000_240.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170615_040000.wav,AB_10_2,2017-06-15,166,2017,4:00:00,240,14640,3,3,3,3,2,3,n,n,Paired,17,-1.077187988,-0.132770759
1317,AB_10_2_2017-06-15_40000_360.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170615_040000.wav,AB_10_2,2017-06-15,166,2017,4:00:00,360,14760,2,3,2,4,2,3,n,n,Paired,16,-1.077187988,-0.058084924
1318,AB_10_2_2017-06-16_40000_120.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170616_040000.wav,AB_10_2,2017-06-16,167,2017,4:00:00,120,14520,6,6,6,7,6,7,n,n,Paired,38,-0.99834798,-0.207456594
1319,AB_10_2_2017-06-16_40000_480.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170616_040000.wav,AB_10_2,2017-06-16,167,2017,4:00:00,480,14880,0,3,5,5,2,6,n,n,Paired,21,-0.99834798,0.016600911
1320,AB_10_2_2017-06-17_40000_0.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170617_040000.wav,AB_10_2,2017-06-17,168,2017,4:00:00,0,14400,9,9,8,9,7,9,n,n,Paired,51,-0.919507971,-0.28214243
1321,AB_10_2_2017-06-17_40000_120.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170617_040000.wav,AB_10_2,2017-06-17,168,2017,4:00:00,120,14520,7,8,8,8,8,8,n,n,Paired,47,-0.919507971,-0.207456594
1322,AB_10_2_2017-06-17_40000_240.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170617_040000.wav,AB_10_2,2017-06-17,168,2017,4:00:00,240,14640,8,7,8,8,9,7,n,n,Paired,47,-0.919507971,-0.132770759
1323,AB_10_2_2017-06-17_40000_360.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170617_040000.wav,AB_10_2,2017-06-17,168,2017,4:00:00,360,14760,8,7,8,8,8,9,y,y,Paired,48,-0.919507971,-0.058084924
1324,AB_10_2_2017-06-18_40000_120.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170618_040000.wav,AB_10_2,2017-06-18,169,2017,4:00:00,120,14520,2,3,2,2,3,5,y,n,Paired,17,-0.840667962,-0.207456594
1325,AB_10_2_2017-06-18_40000_480.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170618_040000.wav,AB_10_2,2017-06-18,169,2017,4:00:00,480,14880,1,0,2,0,1,0,n,n,Paired,4,-0.840667962,0.016600911
1326,AB_10_2_2017-06-19_40000_120.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170619_040000.wav,AB_10_2,2017-06-19,170,2017,4:00:00,120,14520,3,6,1,1,2,2,n,n,Paired,15,-0.761827954,-0.207456594
1327,AB_10_2_2017-06-19_40000_240.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170619_040000.wav,AB_10_2,2017-06-19,170,2017,4:00:00,240,14640,7,5,2,1,4,3,n,n,Paired,22,-0.761827954,-0.132770759
1328,AB_10_2_2017-06-19_40000_480.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170619_040000.wav,AB_10_2,2017-06-19,170,2017,4:00:00,480,14880,2,1,1,0,0,0,n,n,Paired,4,-0.761827954,0.016600911
1329,AB_10_2_2017-06-20_40000_0.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170620_040000.wav,AB_10_2,2017-06-20,171,2017,4:00:00,0,14400,1,1,1,0,0,5,y,n,Paired,8,-0.682987945,-0.28214243
1330,AB_10_2_2017-06-20_40000_120.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170620_040000.wav,AB_10_2,2017-06-20,171,2017,4:00:00,120,14520,6,4,0,0,1,1,n,n,Paired,12,-0.682987945,-0.207456594
1331,AB_10_2_2017-06-20_40000_360.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170620_040000.wav,AB_10_2,2017-06-20,171,2017,4:00:00,360,14760,1,4,2,2,2,2,n,n,Paired,13,-0.682987945,-0.058084924
1332,AB_10_2_2017-06-21_40000_120.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170621_040000.wav,AB_10_2,2017-06-21,172,2017,4:00:00,120,14520,4,4,3,3,4,4,n,n,Paired,22,-0.604147937,-0.207456594
1333,AB_10_2_2017-06-21_40000_480.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170621_040000.wav,AB_10_2,2017-06-21,172,2017,4:00:00,480,14880,3,4,6,2,4,3,y,n,Paired,22,-0.604147937,0.016600911
1334,AB_10_2_2017-06-22_40000_0.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170622_040000.wav,AB_10_2,2017-06-22,173,2017,4:00:00,0,14400,0,0,0,0,0,0,n,n,Paired,0,-0.525307928,-0.28214243
1335,AB_10_2_2017-06-22_40000_120.jpeg,X:/OSFL/2017/01/OSFL_AB_10/OSFL_AB_10_2/OSFL-AB-10-2_20170622_040000.wav,AB_10_2,2017-06-22,173,2017,4:00:00,120,14520,0,0,0,0,0,0,n,n,Paired,0,-0.525307928,-0.207456594
